1784-10-01,8.0
1784-11-01,17.0
1784-12-01,14.0
1785-01-01,6.5
1785-02-01,8.0
1785-03-01,9.0
1785-04-01,15.7
1785-05-01,20.7
1785-06-01,26.3
1785-07-01,36.3
1785-08-01,20.0
1785-09-01,32.0
1785-10-01,47.2
1785-11-01,40.2
1785-12-01,27.3
1786-01-01,37.2
1786-02-01,47.6
1786-03-01,47.7
1786-04-01,85.4
1786-05-01,92.3
1786-06-01,59.0
1786-07-01,83.0
1786-08-01,89.7
1786-09-01,111.5
1786-10-01,112.3
1786-11-01,116.0
1786-12-01,112.7
1787-01-01,134.7
1787-02-01,106.0
1787-03-01,87.4
1787-04-01,127.2
1787-05-01,134.8
1787-06-01,99.2
1787-07-01,128.0
1787-08-01,137.2
1787-09-01,157.3
1787-10-01,157.0
1787-11-01,141.5
1787-12-01,174.0
1788-01-01,138.0
1788-02-01,129.2
1788-03-01,143.3
1788-04-01,108.5
1788-05-01,113.0
1788-06-01,154.2
1788-07-01,141.5
1788-08-01,136.0
1788-09-01,141.0
1788-10-01,142.0
1788-11-01,94.7
1788-12-01,129.5
1789-01-01,114.0
1789-02-01,125.3
1789-03-01,120.0
1789-04-01,123.3
1789-05-01,123.5
1789-06-01,120.0
1789-07-01,117.0
1789-08-01,103.0
1789-09-01,112.0
1789-10-01,89.7
1789-11-01,134.0
1789-12-01,135.5
1790-01-01,103.0
1790-02-01,127.5
1790-03-01,96.3
1790-04-01,94.0
1790-05-01,93.0
1790-06-01,91.0
1790-07-01,69.3
1790-08-01,87.0
1790-09-01,77.3
1790-10-01,84.3
1790-11-01,82.0
1790-12-01,74.0
1791-01-01,72.7
1791-02-01,62.0
1791-03-01,74.0
1791-04-01,77.2
1791-05-01,73.7
1791-06-01,64.2
1791-07-01,71.0
1791-08-01,43.0
1791-09-01,66.5
1791-10-01,61.7
1791-11-01,67.0
1791-12-01,66.0
1792-01-01,58.0
1792-02-01,64.0
1792-03-01,63.0
1792-04-01,75.7
1792-05-01,62.0
1792-06-01,61.0
1792-07-01,45.8
1792-08-01,60.0
1792-09-01,59.0
1792-10-01,59.0
1792-11-01,57.0
1792-12-01,56.0
1793-01-01,56.0
1793-02-01,55.0
1793-03-01,55.5
1793-04-01,53.0
1793-05-01,52.3
1793-06-01,51.0
1793-07-01,50.0
1793-08-01,29.3
1793-09-01,24.0
1793-10-01,47.0
1793-11-01,44.0
1793-12-01,45.7
1794-01-01,45.0
1794-02-01,44.0
1794-03-01,38.0
1794-04-01,28.4
1794-05-01,55.7
1794-06-01,41.5
1794-07-01,41.0
1794-08-01,40.0
1794-09-01,11.1
1794-10-01,28.5
1794-11-01,67.4
1794-12-01,51.4
1795-01-01,21.4
1795-02-01,39.9
1795-03-01,12.6
1795-04-01,18.6
1795-05-01,31.0
1795-06-01,17.1
1795-07-01,12.9
1795-08-01,25.7
1795-09-01,13.5
1795-10-01,19.5
1795-11-01,25.0
1795-12-01,18.0
1796-01-01,22.0
1796-02-01,23.8
1796-03-01,15.7
1796-04-01,31.7
1796-05-01,21.0
1796-06-01,6.7
1796-07-01,26.9
1796-08-01,1.5
1796-09-01,18.4
1796-10-01,11.0
1796-11-01,8.4
1796-12-01,5.1
1797-01-01,14.4
1797-02-01,4.2
1797-03-01,4.0
1797-04-01,4.0
1797-05-01,7.3
1797-06-01,11.1
1797-07-01,4.3
1797-08-01,6.0
1797-09-01,5.7
1797-10-01,6.9
1797-11-01,5.8
1797-12-01,3.0
1798-01-01,2.0
1798-02-01,4.0
1798-03-01,12.4
1798-04-01,1.1
1798-05-01,0.0
1798-06-01,0.0
1798-07-01,0.0
1798-08-01,3.0
1798-09-01,2.4
1798-10-01,1.5
1798-11-01,12.5
1798-12-01,9.9
1799-01-01,1.6
1799-02-01,12.6
1799-03-01,21.7
1799-04-01,8.4
1799-05-01,8.2
1799-06-01,10.6
1799-07-01,2.1
1799-08-01,0.0
1799-09-01,0.0
1799-10-01,4.6
1799-11-01,2.7
1799-12-01,8.6
1800-01-01,6.9
1800-02-01,9.3
1800-03-01,13.9
1800-04-01,0.0
1800-05-01,5.0
1800-06-01,23.7
1800-07-01,21.0
1800-08-01,19.5
1800-09-01,11.5
1800-10-01,12.3
1800-11-01,10.5
1800-12-01,40.1
1801-01-01,27.0
1801-02-01,29.0
1801-03-01,30.0
1801-04-01,31.0
1801-05-01,32.0
1801-06-01,31.2
1801-07-01,35.0
1801-08-01,38.7
1801-09-01,33.5
1801-10-01,32.6
1801-11-01,39.8
1801-12-01,48.2
1802-01-01,47.8
1802-02-01,47.0
1802-03-01,40.8
1802-04-01,42.0
1802-05-01,44.0
1802-06-01,46.0
1802-07-01,48.0
1802-08-01,50.0
1802-09-01,51.8
1802-10-01,38.5
1802-11-01,34.5
1802-12-01,50.0
1803-01-01,50.0
1803-02-01,50.8
1803-03-01,29.5
1803-04-01,25.0
1803-05-01,44.3
1803-06-01,36.0
1803-07-01,48.3
1803-08-01,34.1
1803-09-01,45.3
1803-10-01,54.3
1803-11-01,51.0
1803-12-01,48.0
1804-01-01,45.3
1804-02-01,48.3
1804-03-01,48.0
1804-04-01,50.6
1804-05-01,33.4
1804-06-01,34.8
1804-07-01,29.8
1804-08-01,43.1
1804-09-01,53.0
1804-10-01,62.3
1804-11-01,61.0
1804-12-01,60.0
1805-01-01,61.0
1805-02-01,44.1
1805-03-01,51.4
1805-04-01,37.5
1805-05-01,39.0
1805-06-01,40.5
1805-07-01,37.6
1805-08-01,42.7
1805-09-01,44.4
1805-10-01,29.4
1805-11-01,41.0
1805-12-01,38.3
1806-01-01,39.0
1806-02-01,29.6
1806-03-01,32.7
1806-04-01,27.7
1806-05-01,26.4
1806-06-01,25.6
1806-07-01,30.0
1806-08-01,26.3
1806-09-01,24.0
1806-10-01,27.0
1806-11-01,25.0
1806-12-01,24.0
1807-01-01,12.0
1807-02-01,12.2
1807-03-01,9.6
1807-04-01,23.8
1807-05-01,10.0
1807-06-01,12.0
1807-07-01,12.7
1807-08-01,12.0
1807-09-01,5.7
1807-10-01,8.0
1807-11-01,2.6
1807-12-01,0.0
1808-01-01,0.0
1808-02-01,4.5
1808-03-01,0.0
1808-04-01,12.3
1808-05-01,13.5
1808-06-01,13.5
1808-07-01,6.7
1808-08-01,8.0
1808-09-01,11.7
1808-10-01,4.7
1808-11-01,10.5
1808-12-01,12.3
1809-01-01,7.2
1809-02-01,9.2
1809-03-01,0.9
1809-04-01,2.5
1809-05-01,2.0
1809-06-01,7.7
1809-07-01,0.3
1809-08-01,0.2
1809-09-01,0.4
1809-10-01,0.0
1809-11-01,0.0
1809-12-01,0.0
1810-01-01,0.0
1810-02-01,0.0
1810-03-01,0.0
1810-04-01,0.0
1810-05-01,0.0
1810-06-01,0.0
1810-07-01,0.0
1810-08-01,0.0
1810-09-01,0.0
1810-10-01,0.0
1810-11-01,0.0
1810-12-01,0.0
1811-01-01,0.0
1811-02-01,0.0
1811-03-01,0.0
1811-04-01,0.0
1811-05-01,0.0
1811-06-01,0.0
1811-07-01,6.6
1811-08-01,0.0
1811-09-01,2.4
1811-10-01,6.1
1811-11-01,0.8
1811-12-01,1.1
1812-01-01,11.3
1812-02-01,1.9
1812-03-01,0.7
1812-04-01,0.0
1812-05-01,1.0
1812-06-01,1.3
1812-07-01,0.5
1812-08-01,15.6
1812-09-01,5.2
1812-10-01,3.9
1812-11-01,7.9
1812-12-01,10.1
1813-01-01,0.0
1813-02-01,10.3
1813-03-01,1.9
1813-04-01,16.6
1813-05-01,5.5
1813-06-01,11.2
1813-07-01,18.3
1813-08-01,8.4
1813-09-01,15.3
1813-10-01,27.8
1813-11-01,16.7
1813-12-01,14.3
1814-01-01,22.2
1814-02-01,12.0
1814-03-01,5.7
1814-04-01,23.8
1814-05-01,5.8
1814-06-01,14.9
1814-07-01,18.5
1814-08-01,2.3
1814-09-01,8.1
1814-10-01,19.3
1814-11-01,14.5
1814-12-01,20.1
1815-01-01,19.2
1815-02-01,32.2
1815-03-01,26.2
1815-04-01,31.6
1815-05-01,9.8
1815-06-01,55.9
1815-07-01,35.5
1815-08-01,47.2
1815-09-01,31.5
1815-10-01,33.5
1815-11-01,37.2
1815-12-01,65.0
1816-01-01,26.3
1816-02-01,68.8
1816-03-01,73.7
1816-04-01,58.8
1816-05-01,44.3
1816-06-01,43.6
1816-07-01,38.8
1816-08-01,23.2
1816-09-01,47.8
1816-10-01,56.4
1816-11-01,38.1
1816-12-01,29.9
1817-01-01,36.4
1817-02-01,57.9
1817-03-01,96.2
1817-04-01,26.4
1817-05-01,21.2
1817-06-01,40.0
1817-07-01,50.0
1817-08-01,45.0
1817-09-01,36.7
1817-10-01,25.6
1817-11-01,28.9
1817-12-01,28.4
1818-01-01,34.9
1818-02-01,22.4
1818-03-01,25.4
1818-04-01,34.5
1818-05-01,53.1
1818-06-01,36.4
1818-07-01,28.0
1818-08-01,31.5
1818-09-01,26.1
1818-10-01,31.7
1818-11-01,10.9
1818-12-01,25.8
1819-01-01,32.5
1819-02-01,20.7
1819-03-01,3.7
1819-04-01,20.2
1819-05-01,19.6
1819-06-01,35.0
1819-07-01,31.4
1819-08-01,26.1
1819-09-01,14.9
1819-10-01,27.5
1819-11-01,25.1
1819-12-01,30.6
1820-01-01,19.2
1820-02-01,26.6
1820-03-01,4.5
1820-04-01,19.4
1820-05-01,29.3
1820-06-01,10.8
1820-07-01,20.6
1820-08-01,25.9
1820-09-01,5.2
1820-10-01,9.0
1820-11-01,7.9
1820-12-01,9.7
1821-01-01,21.5
1821-02-01,4.3
1821-03-01,5.7
1821-04-01,9.2
1821-05-01,1.7
1821-06-01,1.8
1821-07-01,2.5
1821-08-01,4.8
1821-09-01,4.4
1821-10-01,18.8
1821-11-01,4.4
1821-12-01,0.0
1822-01-01,0.0
1822-02-01,0.9
1822-03-01,16.1
1822-04-01,13.5
1822-05-01,1.5
1822-06-01,5.6
1822-07-01,7.9
1822-08-01,2.1
1822-09-01,0.0
1822-10-01,0.4
1822-11-01,0.0
1822-12-01,0.0
1823-01-01,0.0
1823-02-01,0.0
1823-03-01,0.6
1823-04-01,0.0
1823-05-01,0.0
1823-06-01,0.0
1823-07-01,0.5
1823-08-01,0.0
1823-09-01,0.0
1823-10-01,0.0
1823-11-01,0.0
1823-12-01,20.4
1824-01-01,21.6
1824-02-01,10.8
1824-03-01,0.0
1824-04-01,19.4
1824-05-01,2.8
1824-06-01,0.0
1824-07-01,0.0
1824-08-01,1.4
1824-09-01,20.5
1824-10-01,25.2
1824-11-01,0.0
1824-12-01,0.8
1825-01-01,5.0
1825-02-01,15.5
1825-03-01,22.4
1825-04-01,3.8
1825-05-01,15.4
1825-06-01,15.4
1825-07-01,30.9
1825-08-01,25.4
1825-09-01,15.7
1825-10-01,15.6
1825-11-01,11.7
1825-12-01,22.0
1826-01-01,17.7
1826-02-01,18.2
1826-03-01,36.7
1826-04-01,24.0
1826-05-01,32.4
1826-06-01,37.1
1826-07-01,52.5
1826-08-01,39.6
1826-09-01,18.9
1826-10-01,50.6
1826-11-01,39.5
1826-12-01,68.1
1827-01-01,34.6
1827-02-01,47.4
1827-03-01,57.8
1827-04-01,46.0
1827-05-01,56.3
1827-06-01,56.7
1827-07-01,42.9
1827-08-01,53.7
1827-09-01,49.6
1827-10-01,57.2
1827-11-01,48.2
1827-12-01,46.1
1828-01-01,52.8
1828-02-01,64.4
1828-03-01,65.0
1828-04-01,61.1
1828-05-01,89.1
1828-06-01,98.0
1828-07-01,54.3
1828-08-01,76.4
1828-09-01,50.4
1828-10-01,54.7
1828-11-01,57.0
1828-12-01,46.6
1829-01-01,43.0
1829-02-01,49.4
1829-03-01,72.3
1829-04-01,95.0
1829-05-01,67.5
1829-06-01,73.9
1829-07-01,90.8
1829-08-01,78.3
1829-09-01,52.8
1829-10-01,57.2
1829-11-01,67.6
1829-12-01,56.5
1830-01-01,52.2
1830-02-01,72.1
1830-03-01,84.6
1830-04-01,107.1
1830-05-01,66.3
1830-06-01,65.1
1830-07-01,43.9
1830-08-01,50.7
1830-09-01,62.1
1830-10-01,84.4
1830-11-01,81.2
1830-12-01,82.1
1831-01-01,47.5
1831-02-01,50.1
1831-03-01,93.4
1831-04-01,54.6
1831-05-01,38.1
1831-06-01,33.4
1831-07-01,45.2
1831-08-01,54.9
1831-09-01,37.9
1831-10-01,46.2
1831-11-01,43.5
1831-12-01,28.9
1832-01-01,30.9
1832-02-01,55.5
1832-03-01,55.1
1832-04-01,26.9
1832-05-01,41.3
1832-06-01,26.7
1832-07-01,13.9
1832-08-01,8.9
1832-09-01,8.2
1832-10-01,21.1
1832-11-01,14.3
1832-12-01,27.5
1833-01-01,11.3
1833-02-01,14.9
1833-03-01,11.8
1833-04-01,2.8
1833-05-01,12.9
1833-06-01,1.0
1833-07-01,7.0
1833-08-01,5.7
1833-09-01,11.6
1833-10-01,7.5
1833-11-01,5.9
1833-12-01,9.9
1834-01-01,4.9
1834-02-01,18.1
1834-03-01,3.9
1834-04-01,1.4
1834-05-01,8.8
1834-06-01,7.8
1834-07-01,8.7
1834-08-01,4.0
1834-09-01,11.5
1834-10-01,24.8
1834-11-01,30.5
1834-12-01,34.5
1835-01-01,7.5
1835-02-01,24.5
1835-03-01,19.7
1835-04-01,61.5
1835-05-01,43.6
1835-06-01,33.2
1835-07-01,59.8
1835-08-01,59.0
1835-09-01,100.8
1835-10-01,95.2
1835-11-01,100.0
1835-12-01,77.5
1836-01-01,88.6
1836-02-01,107.6
1836-03-01,98.1
1836-04-01,142.9
1836-05-01,111.4
1836-06-01,124.7
1836-07-01,116.7
1836-08-01,107.8
1836-09-01,95.1
1836-10-01,137.4
1836-11-01,120.9
1836-12-01,206.2
1837-01-01,188.0
1837-02-01,175.6
1837-03-01,134.6
1837-04-01,138.2
1837-05-01,111.3
1837-06-01,158.0
1837-07-01,162.8
1837-08-01,134.0
1837-09-01,96.3
1837-10-01,123.7
1837-11-01,107.0
1837-12-01,129.8
1838-01-01,144.9
1838-02-01,84.8
1838-03-01,140.8
1838-04-01,126.6
1838-05-01,137.6
1838-06-01,94.5
1838-07-01,108.2
1838-08-01,78.8
1838-09-01,73.6
1838-10-01,90.8
1838-11-01,77.4
1838-12-01,79.8
1839-01-01,107.6
1839-02-01,102.5
1839-03-01,77.7
1839-04-01,61.8
1839-05-01,53.8
1839-06-01,54.6
1839-07-01,84.7
1839-08-01,131.2
1839-09-01,132.7
1839-10-01,90.8
1839-11-01,68.8
1839-12-01,63.6
1840-01-01,81.2
1840-02-01,87.7
1840-03-01,55.5
1840-04-01,65.9
1840-05-01,69.2
1840-06-01,48.5
1840-07-01,60.7
1840-08-01,57.8
1840-09-01,74.0
1840-10-01,49.8
1840-11-01,54.3
1840-12-01,53.7
1841-01-01,24.0
1841-02-01,29.9
1841-03-01,29.7
1841-04-01,42.6
1841-05-01,67.4
1841-06-01,55.7
1841-07-01,30.8
1841-08-01,39.3
1841-09-01,35.1
1841-10-01,28.5
1841-11-01,19.8
1841-12-01,38.8
1842-01-01,20.4
1842-02-01,22.1
1842-03-01,21.7
1842-04-01,26.9
1842-05-01,24.9
1842-06-01,20.5
1842-07-01,12.6
1842-08-01,26.5
1842-09-01,18.5
1842-10-01,38.1
1842-11-01,40.5
1842-12-01,17.6
1843-01-01,13.3
1843-02-01,3.5
1843-03-01,8.3
1843-04-01,8.8
1843-05-01,21.1
1843-06-01,10.5
1843-07-01,9.5
1843-08-01,11.8
1843-09-01,4.2
1843-10-01,5.3
1843-11-01,19.1
1843-12-01,12.7
1844-01-01,9.4
1844-02-01,14.7
1844-03-01,13.6
1844-04-01,20.8
1844-05-01,12.0
1844-06-01,3.7
1844-07-01,21.2
1844-08-01,23.9
1844-09-01,6.9
1844-10-01,21.5
1844-11-01,10.7
1844-12-01,21.6
1845-01-01,25.7
1845-02-01,43.6
1845-03-01,43.3
1845-04-01,56.9
1845-05-01,47.8
1845-06-01,31.1
1845-07-01,30.6
1845-08-01,32.3
1845-09-01,29.6
1845-10-01,40.7
1845-11-01,39.4
1845-12-01,59.7
1846-01-01,38.7
1846-02-01,51.0
1846-03-01,63.9
1846-04-01,69.2
1846-05-01,59.9
1846-06-01,65.1
1846-07-01,46.5
1846-08-01,54.8
1846-09-01,107.1
1846-10-01,55.9
1846-11-01,60.4
1846-12-01,65.5
1847-01-01,62.6
1847-02-01,44.9
1847-03-01,85.7
1847-04-01,44.7
1847-05-01,75.4
1847-06-01,85.3
1847-07-01,52.2
1847-08-01,140.6
1847-09-01,161.2
1847-10-01,180.4
1847-11-01,138.9
1847-12-01,109.6
1848-01-01,159.1
1848-02-01,111.8
1848-03-01,108.9
1848-04-01,107.1
1848-05-01,102.2
1848-06-01,123.8
1848-07-01,139.2
1848-08-01,132.5
1848-09-01,100.3
1848-10-01,132.4
1848-11-01,114.6
1848-12-01,159.9
1849-01-01,156.7
1849-02-01,131.7
1849-03-01,96.5
1849-04-01,102.5
1849-05-01,80.6
1849-06-01,81.2
1849-07-01,78.0
1849-08-01,61.3
1849-09-01,93.7
1849-10-01,71.5
1849-11-01,99.7
1849-12-01,97.0
1850-01-01,78.0
1850-02-01,89.4
1850-03-01,82.6
1850-04-01,44.1
1850-05-01,61.6
1850-06-01,70.0
1850-07-01,39.1
1850-08-01,61.6
1850-09-01,86.2
1850-10-01,71.0
1850-11-01,54.8
1850-12-01,60.0
1851-01-01,75.5
1851-02-01,105.4
1851-03-01,64.6
1851-04-01,56.5
1851-05-01,62.6
1851-06-01,63.2
1851-07-01,36.1
1851-08-01,57.4
1851-09-01,67.9
1851-10-01,62.5
1851-11-01,50.9
1851-12-01,71.4
1852-01-01,68.4
1852-02-01,67.5
1852-03-01,61.2
1852-04-01,65.4
1852-05-01,54.9
1852-06-01,46.9
1852-07-01,42.0
1852-08-01,39.7
1852-09-01,37.5
1852-10-01,67.3
1852-11-01,54.3
1852-12-01,45.4
1853-01-01,41.1
1853-02-01,42.9
1853-03-01,37.7
1853-04-01,47.6
1853-05-01,34.7
1853-06-01,40.0
1853-07-01,45.9
1853-08-01,50.4
1853-09-01,33.5
1853-10-01,42.3
1853-11-01,28.8
1853-12-01,23.4
1854-01-01,15.4
1854-02-01,20.0
1854-03-01,20.7
1854-04-01,26.4
1854-05-01,24.0
1854-06-01,21.1
1854-07-01,18.7
1854-08-01,15.8
1854-09-01,22.4
1854-10-01,12.7
1854-11-01,28.2
1854-12-01,21.4
